Thời Gian,ID Xe,Loại Phương Tiện,Tốc Độ (km/h),Biển Số,Trạng Thái
2026-06-13 14:30:38,526,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:30:38,463,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:30:38,466,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:30:39,483,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:30:39,510,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:30:39,520,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:10,563,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:20,583,Xe tải,0,Không rõ,Bình Thường
2026-06-13 14:31:20,586,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:21,584,Xe tải,0,Không rõ,Bình Thường
2026-06-13 14:31:21,528,Xe tải,0,Không rõ,Bình Thường
2026-06-13 14:31:21,590,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:21,591,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:21,592,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:22,589,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:23,594,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:23,597,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:23,598,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:23,575,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:24,596,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:24,599,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:24,600,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:24,579,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:24,573,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:25,601,Xe tải,0,Không rõ,Bình Thường
2026-06-13 14:31:25,602,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:25,607,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:26,578,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:26,612,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:26,608,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:27,611,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:27,615,Xe tải,0,Không rõ,Bình Thường
2026-06-13 14:31:27,614,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:28,595,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:28,620,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:28,621,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:29,585,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:29,609,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:29,593,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:30,623,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:30,625,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:31,622,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:31,628,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:31,618,Xe tải,0,Không rõ,Bình Thường
2026-06-13 14:31:32,631,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:32,574,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:32,619,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:32,588,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:33,633,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:33,635,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:33,626,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:34,638,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:34,604,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:34,639,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:35,606,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:35,624,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:35,640,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:36,581,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:36,577,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:37,648,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:37,644,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:37,649,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:38,653,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:38,580,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:38,655,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:39,646,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:39,656,Xe tải,0,Không rõ,Bình Thường
2026-06-13 14:31:39,627,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:39,658,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:40,654,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:40,643,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:40,659,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:41,634,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:41,651,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:42,647,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:42,662,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:42,664,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:43,666,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:43,667,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:43,617,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:44,669,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:44,616,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:45,665,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:45,670,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:45,671,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:45,672,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:46,535,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:46,582,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:46,537,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:46,657,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:47,668,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:47,632,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:47,674,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:47,677,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:47,678,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:48,576,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:48,684,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:49,681,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:49,683,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:50,637,Xe tải,0,Không rõ,Bình Thường
2026-06-13 14:31:50,686,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:51,687,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:51,645,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:51,688,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:52,690,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:52,691,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:52,692,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:52,693,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:53,689,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:53,696,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:54,700,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:54,701,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:54,699,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:54,698,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:55,695,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:55,704,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:56,694,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:56,707,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:56,551,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:31:56,663,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:57,712,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:31:58,710,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 14:31:59,713,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:00,711,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:00,714,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:00,715,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:00,716,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:02,720,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:02,721,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:03,719,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:03,722,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:04,676,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:04,709,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:05,724,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:05,723,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:05,725,Xe tải,0,Không rõ,Bình Thường
2026-06-13 14:32:06,726,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:07,727,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:07,728,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:08,730,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:08,731,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:08,732,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:09,733,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:09,734,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:09,735,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:10,736,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:10,737,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:11,661,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:32:11,738,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:32:12,740,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:13,741,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:13,742,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:14,743,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:15,744,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:15,650,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:16,746,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:16,745,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:16,682,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:16,685,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:16,702,Ô tô,0,Không rõ,Bình Thường
2026-06-13 14:32:17,729,Xe máy,0,Không rõ,Bình Thường
2026-06-13 14:32:17,739,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:12,5,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:15:12,15,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:15:13,16,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:15,19,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:17,11,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:17,24,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:15:18,20,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:15:18,26,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:18,27,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:15:19,9,Xe tải,0,Không rõ,Bình Thường
2026-06-13 20:15:19,30,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:15:19,31,Xe tải,0,Không rõ,Bình Thường
2026-06-13 20:15:19,7,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:23,32,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:15:23,34,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:23,10,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:28,6,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:29,3,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:32,8,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:15:35,44,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:15:35,1,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:36,42,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:15:38,51,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:15:39,52,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:15:40,53,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:15:42,55,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:15:42,54,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:42,58,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:43,61,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:15:43,57,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:15:45,63,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:47,18,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:47,49,Ô tô,52,Không rõ,Ngược Chiều
2026-06-13 20:15:48,29,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:15:49,69,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:15:49,68,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:50,70,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:51,73,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:52,43,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:52,82,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:53,66,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:15:54,83,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:54,4,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:55,85,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:56,25,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:15:58,28,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:00,74,Ô tô,38,Không rõ,Ngược Chiều
2026-06-13 20:16:00,89,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:00,86,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:02,94,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:04,97,Xe tải,0,Không rõ,Bình Thường
2026-06-13 20:16:04,98,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:04,41,Ô tô,43,Không rõ,Bình Thường
2026-06-13 20:16:04,96,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:04,100,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:05,103,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:16:06,104,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:06,102,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:07,106,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:16:08,108,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:16:09,56,Ô tô,34,Không rõ,Bình Thường
2026-06-13 20:16:09,112,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:16:10,110,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:12,114,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:16:13,115,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:13,2,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:13,118,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:14,120,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:15,123,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:16:16,107,Ô tô,45,Không rõ,Ngược Chiều
2026-06-13 20:16:16,125,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:16:19,128,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:20,65,Ô tô,36,Không rõ,Bình Thường
2026-06-13 20:16:21,133,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:22,138,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:16:23,129,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:16:23,131,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:16:23,117,Ô tô,47,Không rõ,Ngược Chiều
2026-06-13 20:16:27,145,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:27,141,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:27,38,Ô tô,43,Không rõ,Bình Thường
2026-06-13 20:16:29,78,Ô tô,33,Không rõ,Bình Thường
2026-06-13 20:16:29,148,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:30,152,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:16:30,151,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:30,130,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:30,147,Xe máy,0,Không rõ,Bình Thường
2026-06-13 20:16:31,150,Xe buýt,0,Không rõ,Bình Thường
2026-06-13 20:16:31,155,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:31,156,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:32,134,Ô tô,74,Không rõ,Ngược Chiều
2026-06-13 20:16:32,157,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:32,154,Xe tải,0,Không rõ,Bình Thường
2026-06-13 20:16:32,84,Ô tô,38,Không rõ,Bình Thường
2026-06-13 20:16:33,160,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:33,161,Xe tải,0,Không rõ,Bình Thường
2026-06-13 20:16:34,162,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:35,163,Xe tải,0,Không rõ,Bình Thường
2026-06-13 20:16:36,47,Xe tải,33,Không rõ,Bình Thường
2026-06-13 20:16:36,64,Ô tô,45,Không rõ,Bình Thường
2026-06-13 20:16:36,75,Ô tô,37,Không rõ,Bình Thường
2026-06-13 20:16:36,90,Ô tô,33,Không rõ,Bình Thường
2026-06-13 20:16:36,101,Ô tô,41,Không rõ,Bình Thường
2026-06-13 20:16:36,113,Ô tô,34,Không rõ,Bình Thường
2026-06-13 20:16:36,116,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:36,119,Ô tô,40,Không rõ,Bình Thường
2026-06-13 20:16:36,121,Ô tô,22,Không rõ,Bình Thường
2026-06-13 20:16:36,126,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:36,127,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:36,132,Xe buýt,4,Không rõ,Bình Thường
2026-06-13 20:16:36,135,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:36,153,Ô tô,33,Không rõ,Bình Thường
2026-06-13 20:16:36,158,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:36,159,Ô tô,30,Không rõ,Bình Thường
2026-06-13 20:16:36,164,Ô tô,0,Không rõ,Bình Thường
2026-06-13 20:16:36,165,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:11,5,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:12,6,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:16,7,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:18,9,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:18,13,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:21,11,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:23,18,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:26,17,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:28,24,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:30,29,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:32,27,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:33,30,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:33,31,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:34,32,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:37,33,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:37,34,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:38,36,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:38,37,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:38,39,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:40,45,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:44,48,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:46,53,Xe máy,0,Không rõ,Bình Thường
2026-06-14 12:24:46,55,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:47,59,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:47,61,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:48,60,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:48,62,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:48,64,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:49,63,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:53,67,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:54,70,Xe máy,0,Không rõ,Bình Thường
2026-06-14 12:24:54,68,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:55,74,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:57,75,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:24:59,71,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:01,49,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:06,80,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:07,81,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:08,82,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:09,85,Xe máy,0,Không rõ,Bình Thường
2026-06-14 12:25:09,83,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:09,84,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:18,88,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:21,91,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:28,95,Xe máy,0,Không rõ,Bình Thường
2026-06-14 12:25:33,96,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:34,98,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:35,99,Xe buýt,0,Không rõ,Bình Thường
2026-06-14 12:25:39,100,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:42,102,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:45,103,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:46,104,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:49,107,Xe máy,0,Không rõ,Bình Thường
2026-06-14 12:25:50,108,Xe máy,0,Không rõ,Bình Thường
2026-06-14 12:25:51,109,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:52,112,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:52,114,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:55,121,Xe máy,0,Không rõ,Bình Thường
2026-06-14 12:25:55,120,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:56,122,Xe máy,0,Không rõ,Bình Thường
2026-06-14 12:25:56,123,Xe máy,0,Không rõ,Bình Thường
2026-06-14 12:25:57,124,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:58,129,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:25:59,128,Xe máy,0,Không rõ,Bình Thường
2026-06-14 12:26:02,132,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:03,130,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:03,133,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:07,134,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:11,50,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:11,135,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:12,137,Xe máy,0,Không rõ,Bình Thường
2026-06-14 12:26:25,141,Xe buýt,0,Không rõ,Bình Thường
2026-06-14 12:26:25,142,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:25,146,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:32,154,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:32,152,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:32,157,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:34,153,Ô tô,0,Không rõ,Bình Thường
2026-06-14 12:26:50,162,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:28:03,6,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:04,9,Xe buýt,0,Không rõ,Bình Thường
2026-06-14 13:28:04,5,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:05,10,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:09,14,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:12,16,Xe tải,0,Không rõ,Bình Thường
2026-06-14 13:28:13,3,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:16,18,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:28,16,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:30,19,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:30,25,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:28:37,29,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:43,30,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:47,35,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:48,36,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:49,38,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:49,20,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:50,40,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:28:52,44,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:53,43,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:56,49,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:28:59,52,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:01,56,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:02,50,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:04,54,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:05,60,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:07,63,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:09,64,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:11,66,Ô tô,0,Không rõ,Bình Thường
